filepath,ext,type,size,path,ref_date,geo_code,geo_level,file_type,format,projection,geo_coverage,language
lada000a16a_e,zip,file, 16.77M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ADA-ADA/lada000a16a_e.zip,2016,ada,aggregate dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lada000a16a_f,zip,file, 16.79M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ADA-ADA/lada000a16a_f.zip,2016,ada,aggregate dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lada000a16a_f,zip,file, 16.79M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ADA-ADA/lada000a16a_f.zip,2016,ada,aggregate dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcar000a16a_e,zip,file,  3.65M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CAR-RAR/lcar000a16a_e.zip,2016,car,census agricultural region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcar000a16a_e,zip,file,  3.65M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CAR-RAR/lcar000a16a_e.zip,2016,car,census agricultural region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lrar000a16a_f,zip,file,  3.68M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CAR-RAR/lrar000a16a_f.zip,2016,rar,census agricultural region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lrar000a16a_f,zip,file,  3.68M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CAR-RAR/lrar000a16a_f.zip,2016,rar,census agricultural region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lccs000a16a_e,zip,file, 15.5M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CCS-SRU/lccs000a16a_e.zip,2016,ccs,census consolidated subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lccs000a16a_e,zip,file, 15.5M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CCS-SRU/lccs000a16a_e.zip,2016,ccs,census consolidated subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lsru000a16a_f,zip,file, 15.52M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CCS-SRU/lsru000a16a_f.zip,2016,sru,census consolidated subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lsru000a16a_f,zip,file, 15.52M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CCS-SRU/lsru000a16a_f.zip,2016,sru,census consolidated subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcd_000a16a_e,zip,file,  5.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CD-DR/lcd_000a16a_e.zip,2016,cd_,census division,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcd_000a16a_e,zip,file,  5.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CD-DR/lcd_000a16a_e.zip,2016,cd_,census division,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
ldr_000a16a_f,zip,file,  5.64M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CD-DR/ldr_000a16a_f.zip,2016,dr_,census division,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
ldr_000a16a_f,zip,file,  5.64M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CD-DR/ldr_000a16a_f.zip,2016,dr_,census division,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcma000a16a_e,zip,file,  1.6M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CMA-RMR/lcma000a16a_e.zip,2016,cma,census metropolitan area and census agglomeration,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcma000a16a_e,zip,file,  1.6M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CMA-RMR/lcma000a16a_e.zip,2016,cma,census metropolitan area and census agglomeration,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lrmr000a16a_f,zip,file,  1.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CMA-RMR/lrmr000a16a_f.zip,2016,rmr,census metropolitan area and census agglomeration,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lrmr000a16a_f,zip,file,  1.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CMA-RMR/lrmr000a16a_f.zip,2016,rmr,census metropolitan area and census agglomeration,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcsd000a17a_e,zip,file, 15.81M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2017/lcsd000a17a_e.zip,NA,csd,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcsd000a17a_e,zip,file, 15.81M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2017/lcsd000a17a_e.zip,NA,csd,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lsdr000a17a_f,zip,file, 16.26M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2017/lsdr000a17a_f.zip,NA,sdr,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lsdr000a17a_f,zip,file, 16.26M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2017/lsdr000a17a_f.zip,NA,sdr,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcsd000a16a_e,zip,file, 22.71M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2016/lcsd000a16a_e.zip,2016,csd,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcsd000a16a_e,zip,file, 22.71M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2016/lcsd000a16a_e.zip,2016,csd,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lsdr000a16a_f,zip,file, 22.73M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2016/lsdr000a16a_f.zip,2016,sdr,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lsdr000a16a_f,zip,file, 22.73M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CSD-SDR/2016/lsdr000a16a_f.zip,2016,sdr,census subdivision,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lct_000a16a_e,zip,file,  7.01M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CT-SR/lct_000a16a_e.zip,2016,ct_,census tract,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lct_000a16a_e,zip,file,  7.01M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CT-SR/lct_000a16a_e.zip,2016,ct_,census tract,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lsr_000a16a_f,zip,file,  7.04M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CT-SR/lsr_000a16a_f.zip,2016,sr_,census tract,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lsr_000a16a_f,zip,file,  7.04M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/CT-SR/lsr_000a16a_f.zip,2016,sr_,census tract,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lda_000a16a_e,zip,file, 64.66M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DA-AD/lda_000a16a_e.zip,2016,da_,dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lda_000a16a_e,zip,file, 64.66M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DA-AD/lda_000a16a_e.zip,2016,da_,dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lad_000a16a_f,zip,file, 64.69M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DA-AD/lad_000a16a_f.zip,2016,ad_,dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lad_000a16a_f,zip,file, 64.69M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DA-AD/lad_000a16a_f.zip,2016,ad_,dissemination area,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
ldb_000a16a_e,zip,file,210.16M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DB-ID/ldb_000a16a_e.zip,2016,db_,dissemination block,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
ldb_000a16a_e,zip,file,210.16M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DB-ID/ldb_000a16a_e.zip,2016,db_,dissemination block,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lid_000a16a_f,zip,file,210.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DB-ID/lid_000a16a_f.zip,2016,id_,NA,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lid_000a16a_f,zip,file,210.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DB-ID/lid_000a16a_f.zip,2016,id_,NA,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
ler_000a16a_e,zip,file,  3.48M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ER-RE/ler_000a16a_e.zip,2016,er_,economic region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
ler_000a16a_e,zip,file,  3.48M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ER-RE/ler_000a16a_e.zip,2016,er_,economic region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lre_000a16a_f,zip,file,  3.5M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ER-RE/lre_000a16a_f.zip,2016,re_,economic region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lre_000a16a_f,zip,file,  3.5M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/ER-RE/lre_000a16a_f.zip,2016,re_,economic region,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lfed000a16a_e,zip,file,  5.57M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/FED-CEF/lfed000a16a_e.zip,2016,fed,federal electoral district,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lfed000a16a_e,zip,file,  5.57M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/FED-CEF/lfed000a16a_e.zip,2016,fed,federal electoral district,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lcef000a16a_f,zip,file,  5.59M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/FED-CEF/lcef000a16a_f.zip,2016,cef,federal electoral district,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcef000a16a_f,zip,file,  5.59M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/FED-CEF/lcef000a16a_f.zip,2016,cef,federal electoral district,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lpr_000a16a_e,zip,file,  1.3M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PR-PR/lpr_000a16a_e.zip,2016,pr_,province and territory,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lpr_000a16a_e,zip,file,  1.3M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PR-PR/lpr_000a16a_e.zip,2016,pr_,province and territory,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lpr_000a16a_f,zip,file,  1.32M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PR-PR/lpr_000a16a_f.zip,2016,pr_,province and territory,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lpr_000a16a_f,zip,file,  1.32M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PR-PR/lpr_000a16a_f.zip,2016,pr_,province and territory,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
ldpl000a16a_e,zip,file,  1.92M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DPL-LD/ldpl000a16a_e.zip,2016,dpl,designated place,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
ldpl000a16a_e,zip,file,  1.92M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DPL-LD/ldpl000a16a_e.zip,2016,dpl,designated place,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lld_000a16a_f,zip,file,  1.94M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DPL-LD/lld_000a16a_f.zip,2016,ld_,designated place,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lld_000a16a_f,zip,file,  1.94M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/DPL-LD/lld_000a16a_f.zip,2016,ld_,designated place,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcp_000a16a_f,zip,file,  3.3M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PC-CP/lcp_000a16a_f.zip,2016,cp_,population centre,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lcp_000a16a_f,zip,file,  3.3M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PC-CP/lcp_000a16a_f.zip,2016,cp_,population centre,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,french
lpc_000a16a_e,zip,file,  3.27M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PC-CP/lpc_000a16a_e.zip,2016,pc_,population centre,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
lpc_000a16a_e,zip,file,  3.27M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/ArcGIS/DBF/PC-CP/lpc_000a16a_e.zip,2016,pc_,population centre,digital boundary file,ArcGIS (.shp),projection in Lambert conformal conic,canada,english
